"","index","age","OOS_R2","OOS_rmse","R2","rmse","model","ln_post","lnL_LOO","df","age class","rho"
"3802","62","20",0.998916615589174,0.0853044208300262,0.999063151967145,0.0793258660498104,"Hier",NA,NA,NA,NA,NA
"3803","62","1",0.984072242806327,0.30330384532124,0.994870064066266,0.17418997848955,"IndvAge",0.371466432224414,18.9873793064092,8.27459700219948,"V1",NA
"3804","62","2",0.990531525619584,0.240071170475258,0.99867869153784,0.0927196948143538,"IndvAge",2.49065638694344,23.0191164641261,8.89276408008243,"V10",NA
"3805","62","3",0.99098188783588,0.236572587672914,0.998616124580932,0.0862531266497989,"IndvAge",1.69844165144663,22.6096708981914,9.31095872930627,"V11",NA
"3806","62","4",0.987368494718902,0.260527235768812,0.998865953486024,0.0773019204017065,"IndvAge",1.24461844821056,22.2218069390139,9.58410397639559,"V12",NA
"3807","62","5",0.980133499475398,0.359182065072728,0.990332388037479,0.229616529363649,"IndvAge",0.643696567010286,17.5128217824236,7.21125403773674,"V13",NA
"3808","62","6",0.992954022366378,0.211899513415108,0.997356181662711,0.121989300726882,"IndvAge",1.51982301076476,23.4089295650459,8.64637573025144,"V14",NA
"3809","62","7",0.997528613026607,0.123294349193683,0.997784145747713,0.121090727287478,"IndvAge",1.86109187364748,23.9487466253492,8.31830175371391,"V15",NA
"3810","62","8",0.984229641105295,0.306130280985747,0.998730502331214,0.0959981681387018,"IndvAge",3.38283294778925,24.6181509575071,8.58174700276357,"V16",NA
"3811","62","9",0.985619265255924,0.305024472177928,0.99898730325451,0.0784270863170781,"IndvAge",2.99007927513048,24.682431433708,8.88702785828991,"V17",NA
"3812","62","10",0.985088147230553,0.298776838693904,0.998766323630065,0.0812221402119433,"IndvAge",2.32254503330993,24.3146372222632,9.14228490494318,"V18",NA
"3813","62","11",0.984912898206549,0.295989389598909,0.999043343339202,0.0730434417898455,"IndvAge",2.294127671523,24.4794814364715,9.29451351574136,"V19",NA
"3814","62","12",0.988716435289166,0.248920478121008,0.997701380031059,0.124879820875796,"IndvAge",2.44342112833825,24.4064680803946,7.79734455251543,"V2",NA
"3815","62","13",0.988414785123406,0.264918876633548,0.998927458579625,0.079049059277854,"IndvAge",2.8736983648502,25.1656970945043,8.96438407196855,"V20",NA
"3816","62","14",0.986487180222362,0.27082206309678,0.99916936888599,0.0772192076973284,"IndvAge",2.44654898285687,23.1472097736382,8.7812122214056,"V3",NA
"3817","62","15",0.991412437418873,0.228137256290962,0.999082095091855,0.074115996904835,"IndvAge",2.26415057431281,22.8142682336928,8.81247263772601,"V4",NA
"3818","62","16",0.991400949454923,0.216463559195341,0.986681103419992,0.270281937633656,"IndvAge",-1.13154024929946,13.9046892588372,7.30570970075299,"V5",NA
"3819","62","17",0.991645638325896,0.220115101689779,0.998472134289745,0.0930021542584486,"IndvAge",0.545583828437302,19.8218004735254,9.29539508916854,"V6",NA
"3820","62","18",0.98988941738234,0.241159402843523,0.997985949263921,0.108254205161413,"IndvAge",1.87176181880981,23.4697116280863,8.42975991999502,"V7",NA
"3821","62","19",0.991398146365124,0.210530617408183,0.997859728039657,0.115165724198859,"IndvAge",2.12413579219056,24.8491717346079,8.10293883886677,"V8",NA
"3822","62","20",0.991568457953535,0.210550183909128,0.998741595986279,0.09464266047151,"IndvAge",1.85766786495112,23.6860774308346,8.99809602756099,"V9",NA
"3823","62","1",0.994310135239492,0.0726569396177462,0.997552591008252,0.0476518103486849,"Mixed",26.2916732056273,48.7482578161528,7.3964425731551,"V1",NA
"3824","62","2",0.996151804827558,0.0612362489186098,0.998007249484818,0.0440662911516267,"Mixed",26.3888301904344,49.8850085607231,7.18029182383554,"V10",NA
"3825","62","3",0.999815328009261,0.0130860260624321,0.999860945563985,0.0113553281592599,"Mixed",37.6542919704764,55.7779068510354,2.98572919325539,"V11",NA
